Directory,Query_ID,System,NDCG@10,Recall@10,Accuracy@1,Complexity,Ling_Comp,Sem_Comp,Mod_Comp,Ctx_Comp
122,122_0,qalf,1.0,1.0,1.0,Complex,Medium,High,Low,Low
122,122_1,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
122,122_1,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
122,122_1,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
122,122_2,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
122,122_2,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
122,122_2,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
122,122_3,vector_only,0.5,1.0,0.0,Complex,Medium,Medium,Low,Medium
122,122_3,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
122,122_3,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
122,122_4,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Medium
122,122_4,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
122,122_4,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
122,122_5,vector_only,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
122,122_5,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
122,122_5,qalf,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
123,123_0,vector_only,0.43067655807339306,1.0,0.0,Complex,Medium,Medium,Low,Low
123,123_0,fixed_rrf,0.5,1.0,0.0,Complex,Medium,Medium,Low,Low
123,123_0,qalf,0.5,1.0,0.0,Complex,Medium,Medium,Low,Low
123,123_1,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
123,123_1,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
123,123_1,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
123,123_2,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
123,123_2,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
123,123_2,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
123,123_3,vector_only,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
123,123_3,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
123,123_3,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
124,124_0,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
124,124_0,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
124,124_0,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
124,124_1,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
124,124_1,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
124,124_1,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
124,124_2,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
124,124_2,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
124,124_2,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
125,125_0,vector_only,0.5,1.0,0.0,Complex,Medium,Medium,Low,Medium
125,125_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
125,125_0,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
125,125_1,vector_only,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
125,125_1,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
125,125_1,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
125,125_2,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
125,125_2,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
125,125_2,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
125,125_3,vector_only,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
125,125_3,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
125,125_3,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
126,126_0,vector_only,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
126,126_0,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
126,126_0,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
126,126_1,vector_only,0.3562071871080222,1.0,0.0,Simple,Medium,Low,Low,Low
126,126_1,fixed_rrf,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
126,126_1,qalf,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
127,127_0,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Low,Medium
127,127_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
127,127_0,qalf,0.0,0.0,0.0,Complex,Medium,Low,Low,Medium
127,127_1,vector_only,0.3562071871080222,1.0,0.0,Complex,Medium,Low,Low,Medium
127,127_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
127,127_1,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
128,128_0,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Medium
128,128_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
128,128_0,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
128,128_1,vector_only,0.5,1.0,0.0,Complex,Medium,Medium,Low,Medium
128,128_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
128,128_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
128,128_2,vector_only,0.2890648263178879,1.0,0.0,Simple,Medium,Low,Low,Low
128,128_2,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
128,128_2,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
129,129_0,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
129,129_0,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
129,129_0,qalf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
129,129_1,vector_only,0.0,0.0,0.0,Complex,Medium,Low,Low,Medium
129,129_1,fixed_rrf,0.3562071871080222,1.0,0.0,Complex,Medium,Low,Low,Medium
129,129_1,qalf,0.0,0.0,0.0,Complex,Medium,Low,Low,Medium
129,129_2,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
129,129_2,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
129,129_2,qalf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
13,13_0,vector_only,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
13,13_0,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
13,13_0,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
13,13_1,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
13,13_1,fixed_rrf,0.43067655807339306,1.0,0.0,Complex,Medium,Medium,Low,Medium
13,13_1,qalf,0.43067655807339306,1.0,0.0,Complex,Medium,Medium,Low,Medium
13,13_2,vector_only,1.0,1.0,1.0,Complex,High,High,Low,Low
13,13_2,fixed_rrf,1.0,1.0,1.0,Complex,High,High,Low,Low
13,13_2,qalf,1.0,1.0,1.0,Complex,High,High,Low,Low
13,13_3,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Medium,Low
13,13_3,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Medium,Low
13,13_3,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Medium,Low
13,13_4,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Medium,Low
13,13_4,fixed_rrf,0.5,1.0,0.0,Complex,Medium,Medium,Medium,Low
13,13_4,qalf,0.5,1.0,0.0,Complex,Medium,Medium,Medium,Low
13,13_5,vector_only,0.5,1.0,0.0,Complex,Medium,Medium,Low,Low
13,13_5,fixed_rrf,0.5,1.0,0.0,Complex,Medium,Medium,Low,Low
13,13_5,qalf,0.5,1.0,0.0,Complex,Medium,Medium,Low,Low
13,13_6,vector_only,0.6309297535714575,1.0,0.0,Simple,Low,Low,Low,Low
13,13_6,fixed_rrf,1.0,1.0,1.0,Simple,Low,Low,Low,Low
13,13_6,qalf,1.0,1.0,1.0,Simple,Low,Low,Low,Low
13,13_7,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Medium
13,13_7,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
13,13_7,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
13,13_8,vector_only,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
13,13_8,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
13,13_8,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
13,13_9,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Low,Medium
13,13_9,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
13,13_9,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
130,130_0,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
130,130_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
130,130_0,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
130,130_1,vector_only,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
130,130_1,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
130,130_1,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
131,131_0,vector_only,0.3333333333333333,1.0,0.0,Complex,Medium,High,Low,Medium
131,131_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,High,Low,Medium
131,131_0,qalf,1.0,1.0,1.0,Complex,Medium,High,Low,Medium
131,131_1,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
131,131_1,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
131,131_1,qalf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
132,132_0,vector_only,0.38685280723454163,1.0,0.0,Complex,Medium,Medium,Low,Medium
132,132_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
132,132_0,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
132,132_1,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Low,Medium
132,132_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
132,132_1,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
132,132_2,vector_only,0.5,1.0,0.0,Simple,Medium,Low,Low,Low
132,132_2,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
132,132_2,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
132,132_3,vector_only,0.5,1.0,0.0,Complex,Medium,Medium,Low,Low
132,132_3,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
132,132_3,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
133,133_0,vector_only,1.0,1.0,1.0,Complex,High,Medium,Low,Low
133,133_0,fixed_rrf,1.0,1.0,1.0,Complex,High,Medium,Low,Low
133,133_0,qalf,1.0,1.0,1.0,Complex,High,Medium,Low,Low
133,133_1,vector_only,0.5,1.0,0.0,Complex,Medium,Medium,Low,Medium
133,133_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
133,133_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
133,133_2,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
133,133_2,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
133,133_2,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
134,134_0,vector_only,0.5,1.0,0.0,Complex,Medium,Medium,Low,Medium
134,134_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
134,134_0,qalf,0.38685280723454163,1.0,0.0,Complex,Medium,Medium,Low,Medium
134,134_1,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
134,134_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
134,134_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
134,134_2,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
134,134_2,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
134,134_2,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
135,135_0,vector_only,1.0,1.0,1.0,Complex,High,Low,Low,Low
135,135_0,fixed_rrf,1.0,1.0,1.0,Complex,High,Low,Low,Low
135,135_0,qalf,1.0,1.0,1.0,Complex,High,Low,Low,Low
135,135_1,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Low,Medium
135,135_1,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Low,Medium
135,135_1,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
136,136_0,vector_only,1.0,1.0,1.0,Complex,High,Medium,Low,Medium
136,136_0,fixed_rrf,1.0,1.0,1.0,Complex,High,Medium,Low,Medium
136,136_0,qalf,1.0,1.0,1.0,Complex,High,Medium,Low,Medium
137,137_0,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
137,137_0,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Medium
137,137_0,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
137,137_1,vector_only,0.5,1.0,0.0,Complex,Medium,Medium,Low,Medium
137,137_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
137,137_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
137,137_2,vector_only,1.0,1.0,1.0,Complex,High,Medium,Low,Low
137,137_2,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,High,Medium,Low,Low
137,137_2,qalf,0.0,0.0,0.0,Complex,High,Medium,Low,Low
138,138_0,vector_only,0.5,1.0,0.0,Complex,Medium,Low,Low,Medium
138,138_0,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Low,Medium
138,138_0,qalf,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Low,Medium
138,138_1,vector_only,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
138,138_1,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
138,138_1,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
139,139_0,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
139,139_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
139,139_0,qalf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Medium
14,14_0,vector_only,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
14,14_0,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
14,14_0,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
14,14_1,vector_only,1.0,1.0,1.0,Complex,High,Low,Low,Medium
14,14_1,fixed_rrf,1.0,1.0,1.0,Complex,High,Low,Low,Medium
14,14_1,qalf,1.0,1.0,1.0,Complex,High,Low,Low,Medium
14,14_2,vector_only,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
14,14_2,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
14,14_2,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
14,14_3,vector_only,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
14,14_3,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
14,14_3,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
14,14_4,vector_only,0.6309297535714575,1.0,0.0,Complex,High,Medium,Medium,Low
14,14_4,fixed_rrf,1.0,1.0,1.0,Complex,High,Medium,Medium,Low
14,14_4,qalf,1.0,1.0,1.0,Complex,High,Medium,Medium,Low
14,14_5,vector_only,1.0,1.0,1.0,Complex,High,Medium,Medium,Medium
14,14_5,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,High,Medium,Medium,Medium
14,14_5,qalf,0.6309297535714575,1.0,0.0,Complex,High,Medium,Medium,Medium
14,14_6,vector_only,0.3562071871080222,1.0,0.0,Complex,Medium,Medium,Medium,Medium
14,14_6,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Medium,Medium
14,14_6,qalf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Medium,Medium
140,140_0,vector_only,0.6309297535714575,1.0,0.0,Complex,High,Medium,Low,Medium
140,140_0,fixed_rrf,0.38685280723454163,1.0,0.0,Complex,High,Medium,Low,Medium
140,140_0,qalf,0.43067655807339306,1.0,0.0,Complex,High,Medium,Low,Medium
140,140_1,vector_only,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
140,140_1,fixed_rrf,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
140,140_1,qalf,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
140,140_2,vector_only,1.0,1.0,1.0,Complex,High,Low,Low,Medium
140,140_2,fixed_rrf,0.38685280723454163,1.0,0.0,Complex,High,Low,Low,Medium
140,140_2,qalf,0.38685280723454163,1.0,0.0,Complex,High,Low,Low,Medium
140,140_3,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
140,140_3,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
140,140_3,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
141,141_0,vector_only,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
141,141_0,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
141,141_0,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
141,141_1,vector_only,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
141,141_1,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
141,141_1,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
142,142_0,vector_only,0.0,0.0,0.0,Complex,High,Medium,Low,Medium
142,142_0,fixed_rrf,0.31546487678572877,1.0,0.0,Complex,High,Medium,Low,Medium
142,142_0,qalf,0.0,0.0,0.0,Complex,High,Medium,Low,Medium
142,142_1,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
142,142_1,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Medium
142,142_1,qalf,0.43067655807339306,1.0,0.0,Complex,Medium,Medium,Low,Medium
142,142_2,vector_only,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
142,142_2,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
142,142_2,qalf,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
143,143_0,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
143,143_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
143,143_0,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
144,144_0,vector_only,1.0,1.0,1.0,Complex,High,Medium,Low,Medium
144,144_0,fixed_rrf,1.0,1.0,1.0,Complex,High,Medium,Low,Medium
144,144_0,qalf,1.0,1.0,1.0,Complex,High,Medium,Low,Medium
144,144_1,vector_only,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
144,144_1,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
144,144_1,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
144,144_2,vector_only,0.0,0.0,0.0,Complex,Medium,Low,Low,Medium
144,144_2,fixed_rrf,0.5,1.0,0.0,Complex,Medium,Low,Low,Medium
144,144_2,qalf,0.5,1.0,0.0,Complex,Medium,Low,Low,Medium
144,144_3,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
144,144_3,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
144,144_3,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
145,145_0,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
145,145_0,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
145,145_0,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
145,145_1,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Medium
145,145_1,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Medium
145,145_1,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Medium
145,145_2,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
145,145_2,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
145,145_2,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
146,146_0,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Low,Medium
146,146_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
146,146_0,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
146,146_1,vector_only,0.6309297535714575,1.0,0.0,Complex,High,Medium,Low,Medium
146,146_1,fixed_rrf,1.0,1.0,1.0,Complex,High,Medium,Low,Medium
146,146_1,qalf,1.0,1.0,1.0,Complex,High,Medium,Low,Medium
146,146_2,vector_only,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
146,146_2,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
146,146_2,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
146,146_3,vector_only,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
146,146_3,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
146,146_3,qalf,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
147,147_0,vector_only,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
147,147_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
147,147_0,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
147,147_1,vector_only,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
147,147_1,fixed_rrf,0.5,1.0,0.0,Simple,Medium,Low,Low,Low
147,147_1,qalf,0.5,1.0,0.0,Simple,Medium,Low,Low,Low
147,147_2,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
147,147_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
147,147_2,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
147,147_3,vector_only,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
147,147_3,fixed_rrf,0.43067655807339306,1.0,0.0,Simple,Medium,Low,Low,Low
147,147_3,qalf,0.38685280723454163,1.0,0.0,Simple,Medium,Low,Low,Low
147,147_4,vector_only,0.0,0.0,0.0,Complex,Medium,Low,Low,Medium
147,147_4,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Low,Low,Medium
147,147_4,qalf,0.0,0.0,0.0,Complex,Medium,Low,Low,Medium
148,148_0,vector_only,0.0,0.0,0.0,Complex,High,Low,Low,Low
148,148_0,fixed_rrf,0.0,0.0,0.0,Complex,High,Low,Low,Low
148,148_0,qalf,0.0,0.0,0.0,Complex,High,Low,Low,Low
148,148_1,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
148,148_1,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
148,148_1,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
148,148_2,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
148,148_2,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
148,148_2,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
148,148_3,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
148,148_3,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
148,148_3,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
149,149_0,vector_only,0.5,1.0,0.0,Simple,Medium,Low,Low,Low
149,149_0,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
149,149_0,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
149,149_1,vector_only,0.6309297535714575,1.0,0.0,Complex,High,High,Low,Low
149,149_1,fixed_rrf,1.0,1.0,1.0,Complex,High,High,Low,Low
149,149_1,qalf,1.0,1.0,1.0,Complex,High,High,Low,Low
149,149_2,vector_only,1.0,1.0,1.0,Complex,High,Low,Low,Medium
149,149_2,fixed_rrf,1.0,1.0,1.0,Complex,High,Low,Low,Medium
149,149_2,qalf,0.6309297535714575,1.0,0.0,Complex,High,Low,Low,Medium
149,149_3,vector_only,0.0,0.0,0.0,Complex,Medium,Low,Low,Medium
149,149_3,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Low,Low,Medium
149,149_3,qalf,0.0,0.0,0.0,Complex,Medium,Low,Low,Medium
149,149_4,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
149,149_4,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
149,149_4,qalf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
15,15_0,vector_only,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
15,15_0,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
15,15_0,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
15,15_1,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
15,15_1,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
15,15_1,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
15,15_2,vector_only,0.0,0.0,0.0,Complex,Low,Low,Medium,Medium
15,15_2,fixed_rrf,0.0,0.0,0.0,Complex,Low,Low,Medium,Medium
15,15_2,qalf,0.0,0.0,0.0,Complex,Low,Low,Medium,Medium
150,150_0,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
150,150_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
150,150_0,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
150,150_1,vector_only,1.0,1.0,1.0,Complex,High,Medium,Low,Medium
150,150_1,fixed_rrf,1.0,1.0,1.0,Complex,High,Medium,Low,Medium
150,150_1,qalf,1.0,1.0,1.0,Complex,High,Medium,Low,Medium
150,150_2,vector_only,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
150,150_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
150,150_2,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
150,150_3,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
150,150_3,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
150,150_3,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
150,150_4,vector_only,0.5,1.0,0.0,Simple,Medium,Low,Low,Low
150,150_4,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
150,150_4,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
150,150_5,vector_only,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
150,150_5,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
150,150_5,qalf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
151,151_0,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
